worker_id,month,amount_eur,amount_try,exchange_rate,recipient_country
WRK-000111,2025-07,277.19,10449.4,37.6976,TR
WRK-000111,2025-08,269.47,10675.6,39.617,TR
WRK-000111,2025-09,302.83,11743.88,38.7804,TR
WRK-000111,2025-10,283.31,11233.21,39.6499,TR
WRK-000111,2025-11,326.66,12532.64,38.366,TR
WRK-000111,2025-12,368.81,14002.86,37.9677,TR
WRK-000111,2026-01,371.5,14279.84,38.4383,TR
WRK-000111,2026-02,341.25,13266.14,38.8751,TR
WRK-000112,2024-04,594.63,22657.9,38.1042,TR
WRK-000112,2024-05,540.08,20181.05,37.3668,TR
WRK-000112,2024-06,461.17,17441.88,37.8209,TR
WRK-000112,2024-07,574.3,21743.68,37.8612,TR
WRK-000112,2024-08,564.8,22013.79,38.9762,TR
WRK-000112,2024-09,467.33,18448.44,39.4763,TR
WRK-000112,2024-10,595.11,23153.68,38.9066,TR
WRK-000112,2024-11,602.54,23229.23,38.5522,TR
WRK-000112,2024-12,506.85,19089.42,37.6629,TR
WRK-000112,2025-01,608.4,23789.44,39.1016,TR
WRK-000112,2025-02,655.59,25191.68,38.426,TR
WRK-000112,2025-03,630.33,23693.7,37.5894,TR
WRK-000112,2025-04,493.5,19216.64,38.9395,TR
WRK-000112,2025-05,491.84,19067.14,38.767,TR
WRK-000112,2025-06,696.57,26262.22,37.7022,TR
WRK-000112,2025-07,681.96,26534.05,38.9085,TR
WRK-000112,2025-08,692.95,26819.56,38.7035,TR
WRK-000112,2025-09,713.74,27068.97,37.9255,TR
WRK-000112,2025-10,621.02,23365.02,37.6236,TR
WRK-000112,2025-11,491.32,18732.92,38.1277,TR
WRK-000112,2025-12,503.81,19335.48,38.3785,TR
WRK-000112,2026-01,522.85,20568.5,39.3392,TR
WRK-000112,2026-02,631.87,23607.36,37.3611,TR
WRK-000113,2024-03,428.79,16659.31,38.8519,TR
WRK-000113,2024-04,474.75,18432.74,38.8262,TR
WRK-000113,2024-05,428.39,16655.88,38.8802,TR
WRK-000113,2024-06,404.41,15193.96,37.5707,TR
WRK-000113,2024-07,388.19,15374.57,39.6058,TR
WRK-000113,2024-08,391.93,15339.47,39.1383,TR
WRK-000113,2024-09,477.01,18140.66,38.0299,TR
WRK-000113,2024-10,393.1,14954.29,38.042,TR
WRK-000113,2024-11,524.41,20438.94,38.9751,TR
WRK-000113,2024-12,508.72,19448.61,38.2305,TR
WRK-000113,2025-01,392.71,14822.47,37.7441,TR
WRK-000113,2025-02,417.6,16320.44,39.0815,TR
WRK-000113,2025-03,467.19,17881.94,38.2755,TR
WRK-000113,2025-04,373.57,14340.05,38.3865,TR
WRK-000113,2025-05,441.87,17352.82,39.2713,TR
WRK-000113,2025-06,487.77,18721.34,38.3815,TR
WRK-000113,2025-07,460.33,17335.75,37.6594,TR
WRK-000113,2025-08,467.38,18417.75,39.4064,TR
WRK-000113,2025-09,486.09,18314.52,37.6772,TR
WRK-000113,2025-10,529.25,20815.84,39.3308,TR
WRK-000113,2025-11,440.07,17393.11,39.5235,TR
WRK-000113,2025-12,406.6,15699.64,38.612,TR
WRK-000113,2026-01,494.04,18993.02,38.4443,TR
WRK-000113,2026-02,485.66,18538.75,38.1723,TR
WRK-000114,2024-07,459.63,17635.87,38.3697,TR
WRK-000114,2024-08,566.63,22359.61,39.4607,TR
WRK-000114,2024-09,429.42,16257.2,37.8585,TR
WRK-000114,2024-10,475.53,18573.11,39.0577,TR
WRK-000114,2024-11,528.55,20135.63,38.096,TR
WRK-000114,2024-12,439.65,17313.44,39.3801,TR
WRK-000114,2025-01,575.99,22325.63,38.7604,TR
WRK-000114,2025-02,621.62,23681.15,38.0959,TR
WRK-000114,2025-03,568.55,21520.1,37.8509,TR
WRK-000114,2025-04,556.28,20937.76,37.6389,TR
WRK-000114,2025-05,589.51,23365.18,39.6349,TR
WRK-000114,2025-06,576.45,22247.81,38.5945,TR
WRK-000114,2025-07,481.46,18975.3,39.412,TR
WRK-000114,2025-08,467.11,17862.47,38.2404,TR
WRK-000114,2025-09,497.42,18631.03,37.4553,TR
WRK-000114,2025-10,620.65,23985.65,38.646,TR
WRK-000114,2025-11,523.51,19702.17,37.6348,TR
WRK-000114,2025-12,512.2,19624.79,38.3147,TR
WRK-000114,2026-01,489.51,18655.18,38.1099,TR
WRK-000114,2026-02,467.48,18389.99,39.3386,TR
WRK-000115,2024-06,618.3,23286.7,37.6625,TR
WRK-000115,2024-07,602.15,22718.49,37.729,TR
WRK-000115,2024-08,618.82,23615.63,38.1624,TR
WRK-000115,2024-09,696.61,26548.93,38.1116,TR
WRK-000115,2024-10,618.19,23220.66,37.5623,TR
WRK-000115,2024-11,708.71,27730.46,39.1281,TR
WRK-000115,2024-12,689.96,26786.35,38.823,TR
WRK-000115,2025-01,674.18,26214.75,38.8839,TR
WRK-000115,2025-02,595.09,23393.95,39.3116,TR
WRK-000115,2025-03,701.58,27158.76,38.7109,TR
WRK-000115,2025-04,741.57,28140.91,37.9477,TR
WRK-000115,2025-05,782.18,29439.71,37.638,TR
WRK-000115,2025-06,893.3,33878.9,37.9256,TR
WRK-000115,2025-07,717.34,28397.65,39.5874,TR
WRK-000115,2025-08,811.76,30758.22,37.8908,TR
WRK-000115,2025-09,885.77,34364.63,38.7963,TR
WRK-000115,2025-10,897.35,34963.4,38.963,TR
WRK-000115,2025-11,750.39,28213.05,37.5979,TR
WRK-000115,2025-12,603.98,23849.91,39.4879,TR
WRK-000115,2026-01,563.17,22035.45,39.1275,TR
WRK-000115,2026-02,667.05,24974.85,37.4407,TR
WRK-000116,2024-05,775.82,29293.21,37.7577,TR
WRK-000116,2024-06,857.72,33804.37,39.4119,TR
WRK-000116,2024-07,855.73,32899.37,38.446,TR
WRK-000116,2024-08,824.17,32527.46,39.4669,TR
WRK-000116,2024-09,789.7,31057.71,39.3285,TR
WRK-000116,2024-10,835.86,31699.85,37.9248,TR
WRK-000116,2024-11,850.39,32982.96,38.7857,TR
WRK-000116,2024-12,757.75,28783.81,37.9859,TR
WRK-000116,2025-01,837.98,31428.82,37.5055,TR
WRK-000116,2025-02,807.86,30804.36,38.1308,TR
WRK-000116,2025-03,825.23,31659.61,38.3646,TR
WRK-000116,2025-04,974.63,38279.48,39.2759,TR
WRK-000116,2025-05,893.37,34633.09,38.7668,TR
WRK-000116,2025-06,776.38,29531.55,38.0375,TR
WRK-000116,2025-07,778.25,30649.74,39.3829,TR
WRK-000116,2025-08,794.58,30075.91,37.8513,TR
WRK-000116,2025-09,862.58,33750.3,39.1272,TR
WRK-000116,2025-10,776.01,29869.59,38.4912,TR
WRK-000116,2025-11,790.23,30141.55,38.1428,TR
WRK-000116,2025-12,951.58,37286.77,39.1841,TR
WRK-000116,2026-01,799.37,30570.26,38.2429,TR
WRK-000116,2026-02,748.66,28944.94,38.6623,TR
WRK-000117,2024-05,268.64,10221.43,38.0488,TR
WRK-000117,2024-06,315.77,12300.39,38.9536,TR
WRK-000117,2024-07,310.91,12234.66,39.3511,TR
WRK-000117,2024-08,287.95,11073.82,38.4574,TR
WRK-000117,2024-09,267.45,10446.27,39.0588,TR
WRK-000117,2024-10,271.15,10748.86,39.6417,TR
WRK-000117,2024-11,258.48,9666.02,37.3956,TR
WRK-000117,2024-12,272.99,10385.69,38.0442,TR
WRK-000117,2025-01,231.0,9068.76,39.2587,TR
WRK-000117,2025-02,285.54,10702.2,37.4806,TR
WRK-000117,2025-03,285.59,11035.48,38.641,TR
WRK-000117,2025-04,307.6,12030.79,39.1118,TR
WRK-000117,2025-05,289.62,11084.45,38.2724,TR
WRK-000117,2025-06,302.34,11311.66,37.4137,TR
WRK-000117,2025-07,279.48,10557.79,37.7766,TR
WRK-000117,2025-08,246.69,9252.37,37.5061,TR
WRK-000117,2025-09,307.52,11894.84,38.6799,TR
WRK-000117,2025-10,333.84,13158.47,39.4155,TR
WRK-000117,2025-11,241.3,9118.18,37.7877,TR
WRK-000117,2025-12,316.82,12257.11,38.6879,TR
WRK-000117,2026-01,316.22,12181.02,38.5207,TR
WRK-000117,2026-02,312.38,12151.4,38.8994,TR
WRK-000118,2024-06,727.5,28236.63,38.8132,TR
WRK-000118,2024-07,832.45,32999.78,39.6418,TR
WRK-000118,2024-08,783.98,30495.66,38.8985,TR
WRK-000118,2024-09,882.78,33539.65,37.9932,TR
WRK-000118,2024-10,713.13,27954.76,39.2001,TR
WRK-000118,2024-11,763.7,29668.77,38.8487,TR
WRK-000118,2024-12,769.3,29323.07,38.1166,TR
WRK-000118,2025-01,728.78,28598.97,39.2422,TR
WRK-000118,2025-02,774.49,28933.83,37.3586,TR
WRK-000118,2025-03,649.79,25370.83,39.0447,TR
WRK-000118,2025-04,688.89,26779.94,38.874,TR
WRK-000118,2025-05,771.07,29326.86,38.034,TR
WRK-000118,2025-06,776.16,29656.13,38.2088,TR
WRK-000118,2025-07,727.6,27203.43,37.3879,TR
WRK-000118,2025-08,677.59,26754.06,39.4841,TR
WRK-000118,2025-09,848.07,32569.45,38.4042,TR
WRK-000118,2025-10,657.92,24847.6,37.7669,TR
WRK-000118,2025-11,760.01,29383.06,38.6614,TR
WRK-000118,2025-12,696.28,27315.62,39.2308,TR
WRK-000118,2026-01,714.53,27096.64,37.9223,TR
WRK-000118,2026-02,633.69,24779.19,39.103,TR
WRK-000119,2024-03,696.04,27187.1,39.0597,TR
WRK-000119,2024-04,702.79,27377.71,38.9558,TR
WRK-000119,2024-05,637.47,23823.04,37.3712,TR
WRK-000119,2024-06,669.5,26099.63,38.9838,TR
WRK-000119,2024-07,564.11,21742.46,38.5429,TR
WRK-000119,2024-08,595.89,23398.28,39.2661,TR
WRK-000119,2024-09,562.28,22209.52,39.499,TR
WRK-000119,2024-10,792.56,30381.94,38.3339,TR
WRK-000119,2024-11,811.75,30506.64,37.5813,TR
WRK-000119,2024-12,836.89,32333.74,38.6356,TR
WRK-000119,2025-01,805.25,30304.77,37.634,TR
WRK-000119,2025-02,885.58,34995.27,39.5168,TR
WRK-000119,2025-03,817.47,31557.95,38.6044,TR
WRK-000119,2025-04,820.68,32196.1,39.231,TR
WRK-000119,2025-05,739.28,29072.47,39.3254,TR
WRK-000119,2025-06,674.95,25411.36,37.6492,TR
WRK-000119,2025-07,651.18,25031.11,38.4396,TR
WRK-000119,2025-08,732.29,28409.6,38.7956,TR
WRK-000119,2025-09,556.67,21580.56,38.7672,TR
WRK-000119,2025-10,655.34,25891.3,39.5082,TR
WRK-000119,2025-11,680.59,25940.49,38.1147,TR
WRK-000119,2025-12,726.1,28387.08,39.0953,TR
WRK-000119,2026-01,792.02,30918.22,39.0372,TR
WRK-000119,2026-02,899.99,34213.82,38.0158,TR
WRK-000120,2024-08,816.04,31500.46,38.6016,TR
WRK-000120,2024-09,704.61,27857.52,39.5361,TR
WRK-000120,2024-10,758.91,29557.03,38.9467,TR
WRK-000120,2024-11,610.01,23407.62,38.3725,TR
WRK-000120,2024-12,764.63,28822.79,37.6951,TR
WRK-000120,2025-01,709.66,27499.09,38.7497,TR
WRK-000120,2025-02,676.19,26768.74,39.5876,TR
WRK-000120,2025-03,683.43,26615.25,38.9436,TR
WRK-000120,2025-04,816.9,30897.08,37.8224,TR
WRK-000120,2025-05,701.23,26570.9,37.8918,TR
WRK-000120,2025-06,866.1,32608.9,37.6503,TR
WRK-000120,2025-07,676.64,25565.9,37.7836,TR
WRK-000120,2025-08,873.48,33225.39,38.038,TR
WRK-000120,2025-09,857.22,33009.18,38.5072,TR
WRK-000120,2025-10,823.61,30859.35,37.4684,TR
WRK-000120,2025-11,894.18,34285.48,38.3429,TR
WRK-000120,2025-12,710.53,27716.22,39.0078,TR
WRK-000120,2026-01,824.75,31720.43,38.4607,TR
WRK-000120,2026-02,927.16,35902.51,38.7231,TR
WRK-000121,2024-07,714.2,28015.94,39.227,TR
WRK-000121,2024-08,795.76,30260.43,38.0271,TR
WRK-000121,2024-09,708.99,27805.99,39.2191,TR
WRK-000121,2024-10,974.75,37731.73,38.7091,TR
WRK-000121,2024-11,735.29,28001.27,38.0819,TR
WRK-000121,2024-12,891.41,35271.94,39.5687,TR
WRK-000121,2025-01,727.34,27641.88,38.0041,TR
WRK-000121,2025-02,782.61,30155.42,38.5319,TR
WRK-000121,2025-03,744.8,27842.58,37.3826,TR
WRK-000121,2025-04,850.55,33175.21,39.0044,TR
WRK-000121,2025-05,842.41,32136.73,38.1486,TR
WRK-000121,2025-06,677.61,25636.18,37.8332,TR
WRK-000121,2025-07,906.6,35627.18,39.2976,TR
WRK-000121,2025-08,928.01,35510.02,38.2647,TR
WRK-000121,2025-09,829.92,32655.42,39.3477,TR
WRK-000121,2025-10,883.18,34381.55,38.9293,TR
WRK-000121,2025-11,741.69,28543.63,38.4846,TR
WRK-000121,2025-12,827.08,31488.93,38.0724,TR
WRK-000121,2026-01,858.23,32074.53,37.3729,TR
WRK-000121,2026-02,935.67,35825.29,38.2884,TR
WRK-000122,2024-08,355.73,14021.59,39.4164,TR
WRK-000122,2024-09,355.95,14054.34,39.484,TR
WRK-000122,2024-10,390.62,15100.58,38.658,TR
WRK-000122,2024-11,429.91,16123.95,37.5054,TR
WRK-000122,2024-12,424.55,16071.69,37.8558,TR
WRK-000122,2025-01,371.07,14471.88,39.0004,TR
WRK-000122,2025-02,428.04,16266.31,38.0018,TR
WRK-000122,2025-03,307.46,11960.39,38.9006,TR
WRK-000122,2025-04,265.33,10373.56,39.0968,TR
WRK-000122,2025-05,419.21,16357.19,39.0191,TR
WRK-000122,2025-06,314.18,11826.15,37.6413,TR
WRK-000122,2025-07,329.64,12665.91,38.4235,TR
WRK-000122,2025-08,248.26,9314.53,37.5192,TR
WRK-000122,2025-09,371.37,14303.09,38.5144,TR
WRK-000122,2025-10,347.79,13755.41,39.5509,TR
WRK-000122,2025-11,280.07,10652.49,38.0351,TR
WRK-000122,2025-12,320.88,12669.28,39.4829,TR
WRK-000122,2026-01,377.15,14265.3,37.8239,TR
WRK-000122,2026-02,357.54,13548.93,37.8949,TR
WRK-000123,2024-06,533.56,20817.33,39.0159,TR
WRK-000123,2024-07,622.56,23781.72,38.1999,TR
WRK-000123,2024-08,556.58,21746.66,39.0719,TR
WRK-000123,2024-09,584.9,22567.94,38.5843,TR
WRK-000123,2024-10,614.18,23321.06,37.9711,TR
WRK-000123,2024-11,499.27,19428.86,38.9145,TR
WRK-000123,2024-12,580.57,22602.33,38.9313,TR
WRK-000123,2025-01,595.79,23030.63,38.6556,TR
WRK-000123,2025-02,689.84,26069.3,37.7904,TR
WRK-000123,2025-03,661.96,25090.09,37.9027,TR
WRK-000123,2025-04,535.7,20774.05,38.7793,TR
WRK-000123,2025-05,701.7,26454.88,37.7011,TR
WRK-000123,2025-06,592.66,22296.26,37.6207,TR
WRK-000123,2025-07,644.23,24147.1,37.4821,TR
WRK-000123,2025-08,680.87,26083.24,38.3087,TR
WRK-000123,2025-09,640.76,24125.17,37.6509,TR
WRK-000123,2025-10,576.37,21954.12,38.0903,TR
WRK-000123,2025-11,742.74,28994.32,39.037,TR
WRK-000123,2025-12,708.57,27126.66,38.2837,TR
WRK-000123,2026-01,602.98,23213.7,38.4983,TR
WRK-000123,2026-02,719.07,28426.72,39.5326,TR
WRK-000124,2024-03,798.72,30559.63,38.2608,TR
WRK-000124,2024-04,793.47,31350.61,39.5108,TR
WRK-000124,2024-05,661.31,25338.66,38.3159,TR
WRK-000124,2024-06,781.81,30580.89,39.1155,TR
WRK-000124,2024-07,822.24,32399.85,39.4044,TR
WRK-000124,2024-08,735.22,28548.54,38.8299,TR
WRK-000124,2024-09,832.89,31829.12,38.2153,TR
WRK-000124,2024-10,692.89,26324.06,37.9917,TR
WRK-000124,2024-11,625.94,24588.34,39.2823,TR
WRK-000124,2024-12,603.06,23240.59,38.5378,TR
WRK-000124,2025-01,583.16,23101.22,39.6139,TR
WRK-000124,2025-02,636.69,23780.85,37.3507,TR
WRK-000124,2025-03,721.54,28351.7,39.2933,TR
WRK-000124,2025-04,704.16,27869.15,39.5779,TR
WRK-000124,2025-05,878.01,32964.63,37.5447,TR
WRK-000124,2025-06,659.45,25864.05,39.2206,TR
WRK-000124,2025-07,968.21,37943.09,39.1889,TR
WRK-000124,2025-08,843.34,32548.23,38.5944,TR
WRK-000124,2025-09,896.63,35098.0,39.1444,TR
WRK-000124,2025-10,968.7,38018.46,39.2469,TR
WRK-000124,2025-11,1015.6,39248.7,38.6458,TR
WRK-000124,2025-12,874.22,33755.94,38.6126,TR
WRK-000124,2026-01,789.63,31191.6,39.5015,TR
WRK-000124,2026-02,825.68,31284.32,37.8892,TR
WRK-000125,2024-06,824.32,31804.4,38.5826,TR
WRK-000125,2024-07,944.6,35983.72,38.0941,TR
WRK-000125,2024-08,976.39,38310.81,39.2372,TR
WRK-000125,2024-09,1023.35,39639.48,38.735,TR
WRK-000125,2024-10,1009.05,39041.38,38.6912,TR
WRK-000125,2024-11,893.97,35187.52,39.361,TR
WRK-000125,2024-12,995.52,38414.28,38.5871,TR
WRK-000125,2025-01,1058.96,39894.52,37.6733,TR
WRK-000125,2025-02,989.92,37660.42,38.0439,TR
WRK-000125,2025-03,1024.79,38902.87,37.9618,TR
WRK-000125,2025-04,898.08,34144.41,38.0193,TR
WRK-000125,2025-05,909.98,34977.53,38.4377,TR
WRK-000125,2025-06,1055.7,39485.45,37.4021,TR
WRK-000125,2025-07,1060.04,40155.05,37.8807,TR
WRK-000125,2025-08,1094.53,42709.88,39.0212,TR
WRK-000125,2025-09,893.23,33972.89,38.0338,TR
WRK-000125,2025-10,805.67,30891.75,38.3429,TR
WRK-000125,2025-11,1121.08,43454.62,38.7614,TR
WRK-000125,2025-12,976.38,38173.4,39.0969,TR
WRK-000125,2026-01,996.87,37707.81,37.8262,TR
WRK-000125,2026-02,899.33,34795.16,38.6901,TR
WRK-000126,2024-05,656.65,25063.67,38.169,TR
WRK-000126,2024-06,946.11,36166.02,38.226,TR
WRK-000126,2024-07,816.68,31130.63,38.1185,TR
WRK-000126,2024-08,766.69,28911.78,37.7099,TR
WRK-000126,2024-09,523.69,20386.24,38.9281,TR
WRK-000126,2024-10,562.54,22152.63,39.3796,TR
WRK-000126,2024-11,794.14,30204.99,38.0348,TR
WRK-000126,2024-12,639.42,24198.68,37.8447,TR
WRK-000126,2025-01,779.92,30554.46,39.1764,TR
WRK-000126,2025-02,783.38,29840.51,38.092,TR
WRK-000126,2025-03,773.64,30219.32,39.0612,TR
WRK-000126,2025-04,572.65,21469.67,37.4918,TR
WRK-000126,2025-05,495.6,18746.64,37.8261,TR
WRK-000126,2025-06,590.05,23355.56,39.5823,TR
WRK-000126,2025-07,713.5,28170.82,39.4826,TR
WRK-000126,2025-08,744.82,28760.44,38.6139,TR
WRK-000126,2025-09,801.35,30260.67,37.7621,TR
WRK-000126,2025-10,889.48,33687.53,37.8733,TR
WRK-000126,2025-11,707.73,27196.63,38.428,TR
WRK-000126,2025-12,695.31,26341.27,37.8842,TR
WRK-000126,2026-01,704.97,26915.31,38.1794,TR
WRK-000126,2026-02,667.5,26067.17,39.0519,TR
WRK-000127,2024-06,835.34,31421.05,37.6147,TR
WRK-000127,2024-07,632.89,23990.91,37.9069,TR
WRK-000127,2024-08,618.39,23573.08,38.1201,TR
WRK-000127,2024-09,740.88,28830.7,38.9141,TR
WRK-000127,2024-10,632.71,23945.1,37.8453,TR
WRK-000127,2024-11,613.51,23478.03,38.2684,TR
WRK-000127,2024-12,783.61,29803.24,38.0333,TR
WRK-000127,2025-01,706.55,27680.47,39.1769,TR
WRK-000127,2025-02,690.12,26702.97,38.6932,TR
WRK-000127,2025-03,680.5,25717.17,37.7916,TR
WRK-000127,2025-04,683.7,25618.86,37.4709,TR
WRK-000127,2025-05,852.76,33719.19,39.5412,TR
WRK-000127,2025-06,732.02,28606.11,39.0783,TR
WRK-000127,2025-07,776.77,29858.19,38.4389,TR
WRK-000127,2025-08,940.31,36899.06,39.2414,TR
WRK-000127,2025-09,784.29,30327.15,38.6683,TR
WRK-000127,2025-10,883.15,33716.73,38.1778,TR
WRK-000127,2025-11,909.65,35715.74,39.2632,TR
WRK-000127,2025-12,762.85,29959.77,39.2735,TR
WRK-000127,2026-01,701.14,27298.96,38.9351,TR
WRK-000127,2026-02,1075.85,42617.69,39.613,TR
WRK-000128,2024-09,687.8,27098.36,39.3986,TR
WRK-000128,2024-10,679.44,25889.48,38.1042,TR
WRK-000128,2024-11,765.6,28649.45,37.4209,TR
WRK-000128,2024-12,815.22,30646.71,37.5932,TR
WRK-000128,2025-01,686.05,26846.14,39.1315,TR
WRK-000128,2025-02,642.01,24571.09,38.2721,TR
WRK-000128,2025-03,782.21,30237.39,38.6564,TR
WRK-000128,2025-04,645.24,24968.58,38.6966,TR
WRK-000128,2025-05,763.04,28639.04,37.5328,TR
WRK-000128,2025-06,678.0,25746.19,37.9737,TR
WRK-000128,2025-07,699.19,26880.44,38.4451,TR
WRK-000128,2025-08,735.86,28897.05,39.2698,TR
WRK-000128,2025-09,776.14,29352.7,37.8188,TR
WRK-000128,2025-10,773.13,29825.3,38.5773,TR
WRK-000128,2025-11,614.92,23028.95,37.4503,TR
WRK-000128,2025-12,747.67,29298.49,39.1864,TR
WRK-000128,2026-01,668.35,26084.05,39.0275,TR
WRK-000128,2026-02,849.02,33403.07,39.3431,TR
WRK-000129,2024-04,880.85,34193.83,38.8191,TR
WRK-000129,2024-05,872.61,32902.2,37.7055,TR
WRK-000129,2024-06,920.89,36008.25,39.1016,TR
WRK-000129,2024-07,980.77,37458.23,38.1927,TR
WRK-000129,2024-08,964.32,37959.36,39.3639,TR
WRK-000129,2024-09,1033.4,40175.81,38.8773,TR
WRK-000129,2024-10,921.91,36258.11,39.3293,TR
WRK-000129,2024-11,1076.36,40879.07,37.979,TR
WRK-000129,2024-12,1182.94,44190.81,37.3568,TR
WRK-000129,2025-01,1177.81,45370.84,38.5214,TR
WRK-000129,2025-02,1149.57,44048.61,38.3175,TR
WRK-000129,2025-03,941.4,35244.71,37.4386,TR
WRK-000129,2025-04,1073.3,41185.88,38.3731,TR
WRK-000129,2025-05,1144.81,45072.03,39.3708,TR
WRK-000129,2025-06,892.96,34663.97,38.8192,TR
WRK-000129,2025-07,1189.17,45533.56,38.2902,TR
WRK-000129,2025-08,1130.31,43966.85,38.898,TR
WRK-000129,2025-09,1282.86,50291.6,39.2027,TR
WRK-000129,2025-10,976.15,36760.03,37.6582,TR
WRK-000129,2025-11,944.09,36285.77,38.4347,TR
WRK-000129,2025-12,956.93,36845.13,38.5035,TR
WRK-000129,2026-01,960.2,36637.6,38.1562,TR
WRK-000129,2026-02,1213.01,45751.94,37.7177,TR
WRK-000130,2024-06,617.36,24337.26,39.4215,TR
WRK-000130,2024-07,589.38,22497.41,38.1713,TR
WRK-000130,2024-08,623.19,24010.13,38.5278,TR
WRK-000130,2024-09,595.34,23227.11,39.0149,TR
WRK-000130,2024-10,639.24,24109.76,37.7163,TR
WRK-000130,2024-11,751.37,28750.31,38.2638,TR
WRK-000130,2024-12,609.48,23408.43,38.4072,TR
WRK-000130,2025-01,744.46,29280.25,39.3309,TR
WRK-000130,2025-02,561.97,22028.8,39.1993,TR
WRK-000130,2025-03,647.03,24957.74,38.5728,TR
WRK-000130,2025-04,622.93,23609.23,37.9003,TR
WRK-000130,2025-05,527.71,20012.73,37.9237,TR
WRK-000130,2025-06,598.73,23068.09,38.5284,TR
WRK-000130,2025-07,677.41,25726.49,37.9777,TR
WRK-000130,2025-08,683.73,25732.93,37.6361,TR
WRK-000130,2025-09,568.22,21654.63,38.1096,TR
WRK-000130,2025-10,652.16,25670.24,39.3619,TR
WRK-000130,2025-11,719.64,27419.59,38.1018,TR
WRK-000130,2025-12,654.82,25147.85,38.4042,TR
WRK-000130,2026-01,766.61,29664.94,38.6963,TR
WRK-000130,2026-02,570.94,21551.39,37.7472,TR
WRK-000131,2024-08,296.85,11353.84,38.2477,TR
WRK-000131,2024-09,329.8,12834.24,38.9152,TR
WRK-000131,2024-10,319.64,12222.25,38.2375,TR
WRK-000131,2024-11,353.83,13730.84,38.8063,TR
WRK-000131,2024-12,264.95,10045.16,37.9134,TR
WRK-000131,2025-01,240.23,9350.94,38.9249,TR
WRK-000131,2025-02,248.11,9469.55,38.1667,TR
WRK-000131,2025-03,215.84,8493.82,39.3524,TR
WRK-000131,2025-04,239.04,9278.0,38.8136,TR
WRK-000131,2025-05,299.31,11625.16,38.8399,TR
WRK-000131,2025-06,253.14,9582.55,37.8547,TR
WRK-000131,2025-07,276.75,10388.37,37.537,TR
WRK-000131,2025-08,308.67,11959.57,38.7455,TR
WRK-000131,2025-09,259.19,9703.43,37.4375,TR
WRK-000131,2025-10,321.55,12190.15,37.9106,TR
WRK-000131,2025-11,278.21,10886.47,39.1304,TR
WRK-000131,2025-12,262.94,10276.46,39.0829,TR
WRK-000131,2026-01,284.44,11080.31,38.9548,TR
WRK-000131,2026-02,296.76,11564.45,38.969,TR
WRK-000132,2024-03,574.59,21543.05,37.4929,TR
WRK-000132,2024-04,808.25,31095.66,38.4728,TR
WRK-000132,2024-05,697.91,26781.3,38.3736,TR
WRK-000132,2024-06,712.39,27273.97,38.2852,TR
WRK-000132,2024-07,799.08,30101.22,37.6698,TR
WRK-000132,2024-08,914.19,36208.98,39.6077,TR
WRK-000132,2024-09,703.75,26607.43,37.8081,TR
WRK-000132,2024-10,573.77,22737.53,39.6283,TR
WRK-000132,2024-11,695.78,27310.6,39.2518,TR
WRK-000132,2024-12,587.59,23231.86,39.5375,TR
WRK-000132,2025-01,694.43,27358.14,39.3965,TR
WRK-000132,2025-02,830.01,31556.92,38.0199,TR
WRK-000132,2025-03,921.56,34684.95,37.6372,TR
WRK-000132,2025-04,907.06,35494.32,39.1312,TR
WRK-000132,2025-05,931.27,35216.14,37.8152,TR
WRK-000132,2025-06,827.83,31321.7,37.8359,TR
WRK-000132,2025-07,869.83,33841.48,38.9059,TR
WRK-000132,2025-08,760.17,30051.47,39.5326,TR
WRK-000132,2025-09,801.56,31672.0,39.5129,TR
WRK-000132,2025-10,877.54,33998.65,38.7431,TR
WRK-000132,2025-11,861.27,33636.51,39.0546,TR
WRK-000132,2025-12,794.83,30062.71,37.8228,TR
WRK-000132,2026-01,717.58,27354.27,38.1202,TR
WRK-000132,2026-02,989.08,38323.11,38.7462,TR
WRK-000133,2024-08,476.68,18694.76,39.2187,TR
WRK-000133,2024-09,497.22,18932.38,38.0765,TR
WRK-000133,2024-10,556.23,21814.46,39.2184,TR
WRK-000133,2024-11,517.22,19512.25,37.7252,TR
WRK-000133,2024-12,421.52,16245.91,38.5413,TR
WRK-000133,2025-01,534.43,20484.78,38.3301,TR
WRK-000133,2025-02,585.8,21882.68,37.3552,TR
WRK-000133,2025-03,532.5,20892.64,39.235,TR
WRK-000133,2025-04,588.9,22002.88,37.3627,TR
WRK-000133,2025-05,543.79,21468.35,39.4791,TR
WRK-000133,2025-06,462.01,18024.38,39.013,TR
WRK-000133,2025-07,412.65,15845.73,38.3999,TR
WRK-000133,2025-08,520.51,20106.45,38.6284,TR
WRK-000133,2025-09,592.61,22359.52,37.7306,TR
WRK-000133,2025-10,502.42,19314.29,38.4425,TR
WRK-000133,2025-11,453.66,17724.65,39.0703,TR
WRK-000133,2025-12,478.52,18003.94,37.6242,TR
WRK-000133,2026-01,489.24,18601.22,38.0207,TR
WRK-000133,2026-02,417.62,16264.84,38.9465,TR
WRK-000134,2024-04,277.57,10831.03,39.0209,TR
WRK-000134,2024-05,326.11,12419.84,38.0848,TR
WRK-000134,2024-06,245.17,9527.09,38.8591,TR
WRK-000134,2024-07,222.59,8620.25,38.727,TR
WRK-000134,2024-08,234.1,9227.41,39.4165,TR
WRK-000134,2024-09,288.47,10832.49,37.5515,TR
